=== Failed COMSOL .mph to .m Conversions - Detailed Report ===

Generated: 26-May-2025 21:49:56
Total failed files: 198

Failure Type Summary:
  error               : 198 files (100.0%)

Detailed Failed Files List:
File Path                                                    Status          Size (MB)  Error Message
...s/Heat_Transfer_Module/Thermal_Radiation/light_bulb.mph   error           0.03       Error while loading file: This is a COMSOL Appl...
...Transfer_Module/Thermal_Radiation/thermal_annealing.mph   error           0.03       Error while loading file: This is a COMSOL Appl...
...ons/Heat_Transfer_Module/Thermal_Radiation/tpv_cell.mph   error           0.05       Error while loading file: This is a COMSOL Appl...
...als,_Forced_and_Natural_Convection/cold_water_glass.mph   error           0.03       Error while loading file: This is a COMSOL Appl...
.../Tutorials,_Forced_and_Natural_Convection/heat_sink.mph   error           0.06       Error while loading file: This is a COMSOL Appl...
..._and_Natural_Convection/heat_sink_surface_radiation.mph   error           0.06       Error while loading file: This is a COMSOL Appl...
...nsfer_Module/Tutorials,_Thin_Structure/copper_layer.mph   error           0.02       Error while loading file: This is a COMSOL Appl...
...sfer_Module/Verification_Examples/fire_effects_beam.mph   error           0.02       Error while loading file: This is a COMSOL Appl...
...r_Module/Verification_Examples/fire_effects_cooling.mph   error           0.01       Error while loading file: This is a COMSOL Appl...
...r_Module/Verification_Examples/fire_effects_heating.mph   error           0.03       Error while loading file: This is a COMSOL Appl...
.../Verification_Examples/fire_effects_multiple_layers.mph   error           0.03       Error while loading file: This is a COMSOL Appl...
...rification_Examples/fire_effects_thermal_elongation.mph   error           0.03       Error while loading file: This is a COMSOL Appl...
...at_Transfer_Module/Verification_Examples/thin_plate.mph   error           0.02       Error while loading file: This is a COMSOL Appl...
...sics/applications/MEMS_Module/Actuators/micromirror.mph   error           0.03       Error while loading file: This is a COMSOL Appl...
...ications/MEMS_Module/Actuators/thermal_actuator_tem.mph   error           0.02       Error while loading file: This is a COMSOL Appl...
...Module/Actuators/thermal_actuator_tem_parameterized.mph   error           0.02       Error while loading file: This is a COMSOL Appl...
...Dynamics_and_Vibration/motherboard_random_vibration.mph   error           0.06       Error while loading file: This is a COMSOL Appl...
.../applications/MEMS_Module/Sensors/thermal_expansion.mph   error           0.04       Error while loading file: This is a COMSOL Appl...
...m_Phase_Transformations/welding_of_a_titanium_plate.mph   error           0.03       Error while loading file: This is a COMSOL Appl...
...Microfluidics_Module/Two-Phase_Flow/droplet_breakup.mph   error           0.02       Error while loading file: This is a COMSOL Appl...
...icrofluidics_Module/Two-Phase_Flow/viscous_catenary.mph   error           0.02       Error while loading file: This is a COMSOL Appl...
...pplications/Mixer_Module/Benchmarks/power_law_mixer.mph   error           0.03       Error while loading file: This is a COMSOL Appl...
...ons/Mixer_Module/Benchmarks/wall_jet_4PB_mixer_flat.mph   error           0.03       Error while loading file: This is a COMSOL Appl...
...le/Automotive_and_Aerospace/gearbox_vibration_noise.mph   error           0.03       Error while loading file: This is a COMSOL Appl...
...utomotive_and_Aerospace/gearbox_vibration_noise_cms.mph   error           0.03       Error while loading file: This is a COMSOL Appl...
...cs_Module/Tutorials,_Transmission/helical_gear_pair.mph   error           0.05       Error while loading file: This is a COMSOL Appl...
...ar_Structural_Materials_Module/Creep/combined_creep.mph   error           0.02       Error while loading file: This is a COMSOL Appl...
...ructural_Materials_Module/Creep/variable_load_creep.mph   error           0.02       Error while loading file: This is a COMSOL Appl...
...ials_Module/Hyperelasticity/arterial_wall_mechanics.mph   error           0.04       Error while loading file: This is a COMSOL Appl...
...uctural_Materials_Module/Hyperelasticity/rail_steel.mph   error           0.02       Error while loading file: This is a COMSOL Appl...
...ls_Module/Hyperelasticity/sheet_uniaxial_stretching.mph   error           0.02       Error while loading file: This is a COMSOL Appl...
